,Velocity,Note,Start,Duration,Message,MIDI
2881,64,10,970.0,1.0,note_on,
2882,64,10,970.0,1.0,note_off,
2883,64,11,971.0,1.0,note_on,
2884,64,11,971.0,1.0,note_off,
2885,64,14,972.0,1.0,note_on,
2886,64,14,972.0,1.0,note_off,
2887,64,34,972.0,1.0,note_on,
2888,64,34,972.0,1.0,note_off,
2889,64,26,972.0,1.0,note_on,
2890,64,26,972.0,1.0,note_off,
2891,64,13,973.0,1.0,note_on,
2892,64,13,973.0,1.0,note_off,
2893,64,15,974.0,1.0,note_on,
2894,64,15,974.0,1.0,note_off,
2895,64,4,975.0,1.0,note_on,
2896,64,4,975.0,1.0,note_off,
2897,64,12,976.0,1.0,note_on,
2898,64,12,976.0,1.0,note_off,
2899,64,34,976.0,1.0,note_on,
2900,64,34,976.0,1.0,note_off,
2901,64,5,976.0,1.0,note_on,
2902,64,5,976.0,1.0,note_off,
2903,64,10,977.0,1.0,note_on,
2904,64,10,977.0,1.0,note_off,
2905,64,19,979.0,1.0,note_on,
2906,64,19,979.0,1.0,note_off,
2907,64,0,980.0,1.0,note_on,
2908,64,0,980.0,1.0,note_off,
2909,64,30,980.0,1.0,note_on,
2910,64,30,980.0,1.0,note_off,
2911,64,16,980.0,1.0,note_on,
2912,64,16,980.0,1.0,note_off,
2913,64,32,982.0,1.0,note_on,
2914,64,32,982.0,1.0,note_off,
2915,64,22,982.0,1.0,note_on,
2916,64,22,982.0,1.0,note_off,
2917,64,18,983.0,1.0,note_on,
2918,64,18,983.0,1.0,note_off,
2919,64,14,984.0,1.0,note_on,
2920,64,14,984.0,1.0,note_off,
2921,64,34,984.0,1.0,note_on,
2922,64,34,984.0,1.0,note_off,
2923,64,19,984.0,1.0,note_on,
2924,64,19,984.0,1.0,note_off,
2925,64,33,985.0,1.0,note_on,
2926,64,33,985.0,1.0,note_off,
2927,64,0,985.0,1.0,note_on,
2928,64,0,985.0,1.0,note_off,
2929,64,27,986.0,1.0,note_on,
2930,64,27,986.0,1.0,note_off,
2931,64,26,987.0,1.0,note_on,
2932,64,26,987.0,1.0,note_off,
2933,64,28,988.0,1.0,note_on,
2934,64,28,988.0,1.0,note_off,
2935,64,23,988.0,1.0,note_on,
2936,64,23,988.0,1.0,note_off,
2937,64,28,989.0,1.0,note_on,
2938,64,28,989.0,1.0,note_off,
2939,64,4,990.0,1.0,note_on,
2940,64,4,990.0,1.0,note_off,
2941,64,1,990.0,1.0,note_on,
2942,64,1,990.0,1.0,note_off,
2943,64,25,991.0,1.0,note_on,
2944,64,25,991.0,1.0,note_off,
2945,64,12,992.0,1.0,note_on,
2946,64,12,992.0,1.0,note_off,
2947,64,5,992.0,1.0,note_on,
2948,64,5,992.0,1.0,note_off,
2949,64,23,992.0,1.0,note_on,
2950,64,23,992.0,1.0,note_off,
2951,64,28,993.0,1.0,note_on,
2952,64,28,993.0,1.0,note_off,
2953,64,10,994.0,1.0,note_on,
2954,64,10,994.0,1.0,note_off,
2955,64,32,995.0,1.0,note_on,
2956,64,32,995.0,1.0,note_off,
2957,64,16,996.0,1.0,note_on,
2958,64,16,996.0,1.0,note_off,
2959,64,1,997.0,1.0,note_on,
2960,64,1,997.0,1.0,note_off,
2961,64,2,998.0,1.0,note_on,
2962,64,2,998.0,1.0,note_off,
2963,64,26,998.0,1.0,note_on,
2964,64,26,998.0,1.0,note_off,
2965,64,8,1000.0,1.0,note_on,
2966,64,8,1000.0,1.0,note_off,
2967,64,17,1000.0,1.0,note_on,
2968,64,17,1000.0,1.0,note_off,
2969,64,0,1000.0,1.0,note_on,
2970,64,0,1000.0,1.0,note_off,
2971,64,22,1001.0,1.0,note_on,
2972,64,22,1001.0,1.0,note_off,
2973,64,4,1003.0,1.0,note_on,
2974,64,4,1003.0,1.0,note_off,
2975,64,32,1004.0,1.0,note_on,
2976,64,32,1004.0,1.0,note_off,
2977,64,8,1004.0,1.0,note_on,
2978,64,8,1004.0,1.0,note_off,
2979,64,1,1004.0,1.0,note_on,
2980,64,1,1004.0,1.0,note_off,
2981,64,1,1005.0,1.0,note_on,
2982,64,1,1005.0,1.0,note_off,
2983,64,18,1006.0,1.0,note_on,
2984,64,18,1006.0,1.0,note_off,
2985,64,14,1006.0,1.0,note_on,
2986,64,14,1006.0,1.0,note_off,
2987,64,30,1008.0,1.0,note_on,
2988,64,30,1008.0,1.0,note_off,
2989,64,20,1008.0,1.0,note_on,
2990,64,20,1008.0,1.0,note_off,
2991,64,14,1008.0,1.0,note_on,
2992,64,14,1008.0,1.0,note_off,
2993,64,24,1010.0,1.0,note_on,
2994,64,24,1010.0,1.0,note_off,
2995,64,4,1010.0,1.0,note_on,
2996,64,4,1010.0,1.0,note_off,
2997,64,11,1011.0,1.0,note_on,
2998,64,11,1011.0,1.0,note_off,
2999,64,21,1012.0,1.0,note_on,
3000,64,21,1012.0,1.0,note_off,
3001,64,16,1012.0,1.0,note_on,
3002,64,16,1012.0,1.0,note_off,
3003,64,12,1013.0,1.0,note_on,
3004,64,12,1013.0,1.0,note_off,
3005,64,19,1014.0,1.0,note_on,
3006,64,19,1014.0,1.0,note_off,
3007,64,13,1014.0,1.0,note_on,
3008,64,13,1014.0,1.0,note_off,
3009,64,11,1015.0,1.0,note_on,
3010,64,11,1015.0,1.0,note_off,
3011,64,20,1016.0,1.0,note_on,
3012,64,20,1016.0,1.0,note_off,
3013,64,16,1016.0,1.0,note_on,
3014,64,16,1016.0,1.0,note_off,
3015,64,12,1016.0,1.0,note_on,
3016,64,12,1016.0,1.0,note_off,
3017,64,10,1017.0,1.0,note_on,
3018,64,10,1017.0,1.0,note_off,
3019,64,5,1018.0,1.0,note_on,
3020,64,5,1018.0,1.0,note_off,
3021,64,19,1019.0,1.0,note_on,
3022,64,19,1019.0,1.0,note_off,
3023,64,1,1020.0,1.0,note_on,
3024,64,1,1020.0,1.0,note_off,
3025,64,4,1020.0,1.0,note_on,
3026,64,4,1020.0,1.0,note_off,
3027,64,8,1020.0,1.0,note_on,
3028,64,8,1020.0,1.0,note_off,
3029,64,23,1020.0,1.0,note_on,
3030,64,23,1020.0,1.0,note_off,
3031,64,25,1022.0,1.0,note_on,
3032,64,25,1022.0,1.0,note_off,
3033,64,21,1022.0,1.0,note_on,
3034,64,21,1022.0,1.0,note_off,
3035,64,6,1023.0,1.0,note_on,
3036,64,6,1023.0,1.0,note_off,
3037,64,12,1024.0,1.0,note_on,
3038,64,12,1024.0,1.0,note_off,
3039,64,25,1024.0,1.0,note_on,
3040,64,25,1024.0,1.0,note_off,
3041,64,17,1025.0,1.0,note_on,
3042,64,17,1025.0,1.0,note_off,
3043,64,28,1026.0,1.0,note_on,
3044,64,28,1026.0,1.0,note_off,
3045,64,26,1027.0,1.0,note_on,
3046,64,26,1027.0,1.0,note_off,
3047,64,30,1028.0,1.0,note_on,
3048,64,30,1028.0,1.0,note_off,
3049,64,10,1028.0,1.0,note_on,
3050,64,10,1028.0,1.0,note_off,
3051,64,27,1029.0,1.0,note_on,
3052,64,27,1029.0,1.0,note_off,
3053,64,15,1030.0,1.0,note_on,
3054,64,15,1030.0,1.0,note_off,
3055,64,11,1030.0,1.0,note_on,
3056,64,11,1030.0,1.0,note_off,
3057,64,14,1030.0,1.0,note_on,
3058,64,14,1030.0,1.0,note_off,
3059,64,1,1031.0,1.0,note_on,
3060,64,1,1031.0,1.0,note_off,
3061,64,23,1032.0,1.0,note_on,
3062,64,23,1032.0,1.0,note_off,
3063,64,29,1033.0,1.0,note_on,
3064,64,29,1033.0,1.0,note_off,
3065,64,12,1034.0,1.0,note_on,
3066,64,12,1034.0,1.0,note_off,
3067,64,32,1035.0,1.0,note_on,
3068,64,32,1035.0,1.0,note_off,
3069,64,4,1036.0,1.0,note_on,
3070,64,4,1036.0,1.0,note_off,
3071,64,34,1036.0,1.0,note_on,
3072,64,34,1036.0,1.0,note_off,
3073,64,13,1036.0,1.0,note_on,
3074,64,13,1036.0,1.0,note_off,
3075,64,33,1037.0,1.0,note_on,
3076,64,33,1037.0,1.0,note_off,
3077,64,1,1038.0,1.0,note_on,
3078,64,1,1038.0,1.0,note_off,
3079,64,23,1040.0,1.0,note_on,
3080,64,23,1040.0,1.0,note_off,
3081,64,0,1040.0,1.0,note_on,
3082,64,0,1040.0,1.0,note_off,
3083,64,30,1040.0,1.0,note_on,
3084,64,30,1040.0,1.0,note_off,
3085,64,9,1040.0,1.0,note_on,
3086,64,9,1040.0,1.0,note_off,
3087,64,5,1040.0,1.0,note_on,
3088,64,5,1040.0,1.0,note_off,
3089,64,1,1041.0,1.0,note_on,
3090,64,1,1041.0,1.0,note_off,
3091,64,22,1042.0,1.0,note_on,
3092,64,22,1042.0,1.0,note_off,
3093,64,11,1043.0,1.0,note_on,
3094,64,11,1043.0,1.0,note_off,
3095,64,34,1044.0,1.0,note_on,
3096,64,34,1044.0,1.0,note_off,
3097,64,32,1046.0,1.0,note_on,
3098,64,32,1046.0,1.0,note_off,
3099,64,14,1046.0,1.0,note_on,
3100,64,14,1046.0,1.0,note_off,
3101,64,23,1048.0,1.0,note_on,
3102,64,23,1048.0,1.0,note_off,
3103,64,3,1048.0,1.0,note_on,
3104,64,3,1048.0,1.0,note_off,
3105,64,12,1048.0,1.0,note_on,
3106,64,12,1048.0,1.0,note_off,
3107,64,26,1048.0,1.0,note_on,
3108,64,26,1048.0,1.0,note_off,
3109,64,9,1050.0,1.0,note_on,
3110,64,9,1050.0,1.0,note_off,
3111,64,24,1050.0,1.0,note_on,
3112,64,24,1050.0,1.0,note_off,
3113,64,17,1050.0,1.0,note_on,
3114,64,17,1050.0,1.0,note_off,
3115,64,4,1051.0,1.0,note_on,
3116,64,4,1051.0,1.0,note_off,
3117,64,18,1052.0,1.0,note_on,
3118,64,18,1052.0,1.0,note_off,
3119,64,30,1052.0,1.0,note_on,
3120,64,30,1052.0,1.0,note_off,
3121,64,14,1052.0,1.0,note_on,
3122,64,14,1052.0,1.0,note_off,
3123,64,33,1053.0,1.0,note_on,
3124,64,33,1053.0,1.0,note_off,
3125,64,1,1054.0,1.0,note_on,
3126,64,1,1054.0,1.0,note_off,
3127,64,19,1055.0,1.0,note_on,
3128,64,19,1055.0,1.0,note_off,
3129,64,20,1056.0,1.0,note_on,
3130,64,20,1056.0,1.0,note_off,
3131,64,8,1056.0,1.0,note_on,
3132,64,8,1056.0,1.0,note_off,
3133,64,30,1056.0,1.0,note_on,
3134,64,30,1056.0,1.0,note_off,
3135,64,10,1057.0,1.0,note_on,
3136,64,10,1057.0,1.0,note_off,
3137,64,32,1059.0,1.0,note_on,
3138,64,32,1059.0,1.0,note_off,
3139,64,0,1060.0,1.0,note_on,
3140,64,0,1060.0,1.0,note_off,
3141,64,16,1060.0,1.0,note_on,
3142,64,16,1060.0,1.0,note_off,
3143,64,23,1060.0,1.0,note_on,
3144,64,23,1060.0,1.0,note_off,
3145,64,33,1060.0,1.0,note_on,
3146,64,33,1060.0,1.0,note_off,
3147,64,17,1060.0,1.0,note_on,
3148,64,17,1060.0,1.0,note_off,
3149,64,26,1062.0,1.0,note_on,
3150,64,26,1062.0,1.0,note_off,
3151,64,6,1062.0,1.0,note_on,
3152,64,6,1062.0,1.0,note_off,
3153,64,15,1063.0,1.0,note_on,
3154,64,15,1063.0,1.0,note_off,
3155,64,7,1064.0,1.0,note_on,
3156,64,7,1064.0,1.0,note_off,
3157,64,30,1064.0,1.0,note_on,
3158,64,30,1064.0,1.0,note_off,
3159,64,0,1065.0,1.0,note_on,
3160,64,0,1065.0,1.0,note_off,
3161,64,21,1065.0,1.0,note_on,
3162,64,21,1065.0,1.0,note_off,
3163,64,21,1066.0,1.0,note_on,
3164,64,21,1066.0,1.0,note_off,
3165,64,26,1067.0,1.0,note_on,
3166,64,26,1067.0,1.0,note_off,
3167,64,11,1068.0,1.0,note_on,
3168,64,11,1068.0,1.0,note_off,
3169,64,22,1068.0,1.0,note_on,
3170,64,22,1068.0,1.0,note_off,
3171,64,16,1068.0,1.0,note_on,
3172,64,16,1068.0,1.0,note_off,
3173,64,12,1069.0,1.0,note_on,
3174,64,12,1069.0,1.0,note_off,
3175,64,20,1070.0,1.0,note_on,
3176,64,20,1070.0,1.0,note_off,
3177,64,32,1070.0,1.0,note_on,
3178,64,32,1070.0,1.0,note_off,
3179,64,22,1071.0,1.0,note_on,
3180,64,22,1071.0,1.0,note_off,
3181,64,12,1072.0,1.0,note_on,
3182,64,12,1072.0,1.0,note_off,
3183,64,6,1072.0,1.0,note_on,
3184,64,6,1072.0,1.0,note_off,
3185,64,16,1072.0,1.0,note_on,
3186,64,16,1072.0,1.0,note_off,
3187,64,28,1073.0,1.0,note_on,
3188,64,28,1073.0,1.0,note_off,
3189,64,10,1074.0,1.0,note_on,
3190,64,10,1074.0,1.0,note_off,
3191,64,19,1075.0,1.0,note_on,
3192,64,19,1075.0,1.0,note_off,
3193,64,8,1076.0,1.0,note_on,
3194,64,8,1076.0,1.0,note_off,
3195,64,6,1076.0,1.0,note_on,
3196,64,6,1076.0,1.0,note_off,
3197,64,20,1077.0,1.0,note_on,
3198,64,20,1077.0,1.0,note_off,
3199,64,21,1078.0,1.0,note_on,
3200,64,21,1078.0,1.0,note_off,
3201,64,19,1078.0,1.0,note_on,
3202,64,19,1078.0,1.0,note_off,
3203,64,17,1080.0,1.0,note_on,
3204,64,17,1080.0,1.0,note_off,
3205,64,1,1080.0,1.0,note_on,
3206,64,1,1080.0,1.0,note_off,
3207,64,12,1080.0,1.0,note_on,
3208,64,12,1080.0,1.0,note_off,
3209,64,16,1080.0,1.0,note_on,
3210,64,16,1080.0,1.0,note_off,
3211,64,26,1080.0,1.0,note_on,
3212,64,26,1080.0,1.0,note_off,
3213,64,34,1080.0,1.0,note_on,
3214,64,34,1080.0,1.0,note_off,
3215,64,28,1081.0,1.0,note_on,
3216,64,28,1081.0,1.0,note_off,
3217,64,19,1083.0,1.0,note_on,
3218,64,19,1083.0,1.0,note_off,
3219,64,29,1084.0,1.0,note_on,
3220,64,29,1084.0,1.0,note_off,
3221,64,30,1084.0,1.0,note_on,
3222,64,30,1084.0,1.0,note_off,
3223,64,25,1084.0,1.0,note_on,
3224,64,25,1084.0,1.0,note_off,
3225,64,10,1085.0,1.0,note_on,
3226,64,10,1085.0,1.0,note_off,
3227,64,14,1086.0,1.0,note_on,
3228,64,14,1086.0,1.0,note_off,
3229,64,6,1086.0,1.0,note_on,
3230,64,6,1086.0,1.0,note_off,
3231,64,25,1088.0,1.0,note_on,
3232,64,25,1088.0,1.0,note_off,
3233,64,18,1088.0,1.0,note_on,
3234,64,18,1088.0,1.0,note_off,
3235,64,29,1090.0,1.0,note_on,
3236,64,29,1090.0,1.0,note_off,
3237,64,0,1090.0,1.0,note_on,
3238,64,0,1090.0,1.0,note_off,
3239,64,4,1090.0,1.0,note_on,
3240,64,4,1090.0,1.0,note_off,
3241,64,11,1091.0,1.0,note_on,
3242,64,11,1091.0,1.0,note_off,
3243,64,34,1092.0,1.0,note_on,
3244,64,34,1092.0,1.0,note_off,
3245,64,28,1092.0,1.0,note_on,
3246,64,28,1092.0,1.0,note_off,
3247,64,12,1093.0,1.0,note_on,
3248,64,12,1093.0,1.0,note_off,
3249,64,13,1094.0,1.0,note_on,
3250,64,13,1094.0,1.0,note_off,
3251,64,11,1094.0,1.0,note_on,
3252,64,11,1094.0,1.0,note_off,
3253,64,26,1095.0,1.0,note_on,
3254,64,26,1095.0,1.0,note_off,
3255,64,18,1096.0,1.0,note_on,
3256,64,18,1096.0,1.0,note_off,
3257,64,8,1096.0,1.0,note_on,
3258,64,8,1096.0,1.0,note_off,
3259,64,10,1096.0,1.0,note_on,
3260,64,10,1096.0,1.0,note_off,
3261,64,10,1097.0,1.0,note_on,
3262,64,10,1097.0,1.0,note_off,
3263,64,1,1098.0,1.0,note_on,
3264,64,1,1098.0,1.0,note_off,
3265,64,4,1099.0,1.0,note_on,
3266,64,4,1099.0,1.0,note_off,
3267,64,23,1100.0,1.0,note_on,
3268,64,23,1100.0,1.0,note_off,
3269,64,19,1100.0,1.0,note_on,
3270,64,19,1100.0,1.0,note_off,
3271,64,8,1100.0,1.0,note_on,
3272,64,8,1100.0,1.0,note_off,
3273,64,21,1102.0,1.0,note_on,
3274,64,21,1102.0,1.0,note_off,
3275,64,1,1102.0,1.0,note_on,
3276,64,1,1102.0,1.0,note_off,
3277,64,12,1103.0,1.0,note_on,
3278,64,12,1103.0,1.0,note_off,
3279,64,8,1104.0,1.0,note_on,
3280,64,8,1104.0,1.0,note_off,
3281,64,0,1105.0,1.0,note_on,
3282,64,0,1105.0,1.0,note_off,
3283,64,29,1106.0,1.0,note_on,
3284,64,29,1106.0,1.0,note_off,
3285,64,32,1107.0,1.0,note_on,
3286,64,32,1107.0,1.0,note_off,
3287,64,16,1108.0,1.0,note_on,
3288,64,16,1108.0,1.0,note_off,
3289,64,1,1108.0,1.0,note_on,
3290,64,1,1108.0,1.0,note_off,
3291,64,27,1109.0,1.0,note_on,
3292,64,27,1109.0,1.0,note_off,
3293,64,4,1110.0,1.0,note_on,
3294,64,4,1110.0,1.0,note_off,
3295,64,12,1110.0,1.0,note_on,
3296,64,12,1110.0,1.0,note_off,
3297,64,22,1110.0,1.0,note_on,
3298,64,22,1110.0,1.0,note_off,
3299,64,5,1111.0,1.0,note_on,
3300,64,5,1111.0,1.0,note_off,
3301,64,33,1112.0,1.0,note_on,
3302,64,33,1112.0,1.0,note_off,
3303,64,16,1112.0,1.0,note_on,
3304,64,16,1112.0,1.0,note_off,
3305,64,32,1112.0,1.0,note_on,
3306,64,32,1112.0,1.0,note_off,
3307,64,1,1113.0,1.0,note_on,
3308,64,1,1113.0,1.0,note_off,
3309,64,6,1114.0,1.0,note_on,
3310,64,6,1114.0,1.0,note_off,
3311,64,26,1115.0,1.0,note_on,
3312,64,26,1115.0,1.0,note_off,
3313,64,18,1115.0,1.0,note_on,
3314,64,18,1115.0,1.0,note_off,
3315,64,7,1116.0,1.0,note_on,
3316,64,7,1116.0,1.0,note_off,
3317,64,23,1116.0,1.0,note_on,
3318,64,23,1116.0,1.0,note_off,
3319,64,33,1117.0,1.0,note_on,
3320,64,33,1117.0,1.0,note_off,
3321,64,1,1118.0,1.0,note_on,
3322,64,1,1118.0,1.0,note_off,
3323,64,24,1120.0,1.0,note_on,
3324,64,24,1120.0,1.0,note_off,
3325,64,30,1120.0,1.0,note_on,
3326,64,30,1120.0,1.0,note_off,
3327,64,0,1120.0,1.0,note_on,
3328,64,0,1120.0,1.0,note_off,
3329,64,34,1120.0,1.0,note_on,
3330,64,34,1120.0,1.0,note_off,
3331,64,12,1120.0,1.0,note_on,
3332,64,12,1120.0,1.0,note_off,
3333,64,31,1121.0,1.0,note_on,
3334,64,31,1121.0,1.0,note_off,
3335,64,1,1122.0,1.0,note_on,
3336,64,1,1122.0,1.0,note_off,
3337,64,19,1123.0,1.0,note_on,
3338,64,19,1123.0,1.0,note_off,
3339,64,22,1124.0,1.0,note_on,
3340,64,22,1124.0,1.0,note_off,
3341,64,23,1124.0,1.0,note_on,
3342,64,23,1124.0,1.0,note_off,
3343,64,0,1125.0,1.0,note_on,
3344,64,0,1125.0,1.0,note_off,
3345,64,26,1126.0,1.0,note_on,
3346,64,26,1126.0,1.0,note_off,
3347,64,14,1126.0,1.0,note_on,
3348,64,14,1126.0,1.0,note_off,
3349,64,8,1128.0,1.0,note_on,
3350,64,8,1128.0,1.0,note_off,
3351,64,1,1128.0,1.0,note_on,
3352,64,1,1128.0,1.0,note_off,
3353,64,0,1130.0,1.0,note_on,
3354,64,0,1130.0,1.0,note_off,
3355,64,28,1130.0,1.0,note_on,
3356,64,28,1130.0,1.0,note_off,
3357,64,26,1131.0,1.0,note_on,
3358,64,26,1131.0,1.0,note_off,
3359,64,14,1132.0,1.0,note_on,
3360,64,14,1132.0,1.0,note_off,
3361,64,19,1132.0,1.0,note_on,
3362,64,19,1132.0,1.0,note_off,
3363,64,30,1132.0,1.0,note_on,
3364,64,30,1132.0,1.0,note_off,
3365,64,33,1133.0,1.0,note_on,
3366,64,33,1133.0,1.0,note_off,
3367,64,1,1134.0,1.0,note_on,
3368,64,1,1134.0,1.0,note_off,
3369,64,32,1135.0,1.0,note_on,
3370,64,32,1135.0,1.0,note_off,
3371,64,30,1136.0,1.0,note_on,
3372,64,30,1136.0,1.0,note_off,
3373,64,3,1136.0,1.0,note_on,
3374,64,3,1136.0,1.0,note_off,
3375,64,1,1136.0,1.0,note_on,
3376,64,1,1136.0,1.0,note_off,
3377,64,6,1136.0,1.0,note_on,
3378,64,6,1136.0,1.0,note_off,
3379,64,10,1137.0,1.0,note_on,
3380,64,10,1137.0,1.0,note_off,
3381,64,32,1139.0,1.0,note_on,
3382,64,32,1139.0,1.0,note_off,
3383,64,9,1140.0,1.0,note_on,
3384,64,9,1140.0,1.0,note_off,
3385,64,34,1140.0,1.0,note_on,
3386,64,34,1140.0,1.0,note_off,
3387,64,10,1140.0,1.0,note_on,
3388,64,10,1140.0,1.0,note_off,
3389,64,30,1140.0,1.0,note_on,
3390,64,30,1140.0,1.0,note_off,
3391,64,32,1142.0,1.0,note_on,
3392,64,32,1142.0,1.0,note_off,
3393,64,6,1142.0,1.0,note_on,
3394,64,6,1142.0,1.0,note_off,
3395,64,12,1143.0,1.0,note_on,
3396,64,12,1143.0,1.0,note_off,
3397,64,34,1144.0,1.0,note_on,
3398,64,34,1144.0,1.0,note_off,
3399,64,14,1144.0,1.0,note_on,
3400,64,14,1144.0,1.0,note_off,
3401,64,12,1144.0,1.0,note_on,
3402,64,12,1144.0,1.0,note_off,
3403,64,9,1145.0,1.0,note_on,
3404,64,9,1145.0,1.0,note_off,
3405,64,6,1145.0,1.0,note_on,
3406,64,6,1145.0,1.0,note_off,
3407,64,1,1146.0,1.0,note_on,
3408,64,1,1146.0,1.0,note_off,
3409,64,4,1147.0,1.0,note_on,
3410,64,4,1147.0,1.0,note_off,
3411,64,33,1148.0,1.0,note_on,
3412,64,33,1148.0,1.0,note_off,
3413,64,8,1148.0,1.0,note_on,
3414,64,8,1148.0,1.0,note_off,
3415,64,12,1149.0,1.0,note_on,
3416,64,12,1149.0,1.0,note_off,
3417,64,26,1150.0,1.0,note_on,
3418,64,26,1150.0,1.0,note_off,
3419,64,20,1151.0,1.0,note_on,
3420,64,20,1151.0,1.0,note_off,
3421,64,8,1152.0,1.0,note_on,
3422,64,8,1152.0,1.0,note_off,
3423,64,20,1152.0,1.0,note_on,
3424,64,20,1152.0,1.0,note_off,
3425,64,25,1153.0,1.0,note_on,
3426,64,25,1153.0,1.0,note_off,
3427,64,10,1154.0,1.0,note_on,
3428,64,10,1154.0,1.0,note_off,
3429,64,25,1155.0,1.0,note_on,
3430,64,25,1155.0,1.0,note_off,
3431,64,11,1155.0,1.0,note_on,
3432,64,11,1155.0,1.0,note_off,
3433,64,16,1156.0,1.0,note_on,
3434,64,16,1156.0,1.0,note_off,
3435,64,20,1157.0,1.0,note_on,
3436,64,20,1157.0,1.0,note_off,
3437,64,4,1158.0,1.0,note_on,
3438,64,4,1158.0,1.0,note_off,
3439,64,21,1158.0,1.0,note_on,
3440,64,21,1158.0,1.0,note_off,
3441,64,13,1160.0,1.0,note_on,
3442,64,13,1160.0,1.0,note_off,
3443,64,4,1160.0,1.0,note_on,
3444,64,4,1160.0,1.0,note_off,
3445,64,9,1160.0,1.0,note_on,
3446,64,9,1160.0,1.0,note_off,
3447,64,23,1160.0,1.0,note_on,
3448,64,23,1160.0,1.0,note_off,
3449,64,17,1160.0,1.0,note_on,
3450,64,17,1160.0,1.0,note_off,
3451,64,30,1160.0,1.0,note_on,
3452,64,30,1160.0,1.0,note_off,
3453,64,1,1161.0,1.0,note_on,
3454,64,1,1161.0,1.0,note_off,
3455,64,11,1163.0,1.0,note_on,
3456,64,11,1163.0,1.0,note_off,
3457,64,27,1164.0,1.0,note_on,
3458,64,27,1164.0,1.0,note_off,
3459,64,26,1164.0,1.0,note_on,
3460,64,26,1164.0,1.0,note_off,
3461,64,8,1164.0,1.0,note_on,
3462,64,8,1164.0,1.0,note_off,
3463,64,28,1165.0,1.0,note_on,
3464,64,28,1165.0,1.0,note_off,
3465,64,14,1166.0,1.0,note_on,
3466,64,14,1166.0,1.0,note_off,
3467,64,15,1166.0,1.0,note_on,
3468,64,15,1166.0,1.0,note_off,
3469,64,5,1168.0,1.0,note_on,
3470,64,5,1168.0,1.0,note_off,
3471,64,34,1168.0,1.0,note_on,
3472,64,34,1168.0,1.0,note_off,
3473,64,17,1170.0,1.0,note_on,
3474,64,17,1170.0,1.0,note_off,
3475,64,22,1170.0,1.0,note_on,
3476,64,22,1170.0,1.0,note_off,
3477,64,0,1170.0,1.0,note_on,
3478,64,0,1170.0,1.0,note_off,
3479,64,19,1171.0,1.0,note_on,
3480,64,19,1171.0,1.0,note_off,
3481,64,34,1172.0,1.0,note_on,
3482,64,34,1172.0,1.0,note_off,
3483,64,13,1172.0,1.0,note_on,
3484,64,13,1172.0,1.0,note_off,
3485,64,1,1173.0,1.0,note_on,
3486,64,1,1173.0,1.0,note_off,
3487,64,33,1174.0,1.0,note_on,
3488,64,33,1174.0,1.0,note_off,
3489,64,11,1174.0,1.0,note_on,
3490,64,11,1174.0,1.0,note_off,
3491,64,4,1175.0,1.0,note_on,
3492,64,4,1175.0,1.0,note_off,
3493,64,12,1176.0,1.0,note_on,
3494,64,12,1176.0,1.0,note_off,
3495,64,23,1176.0,1.0,note_on,
3496,64,23,1176.0,1.0,note_off,
3497,64,4,1176.0,1.0,note_on,
3498,64,4,1176.0,1.0,note_off,
3499,64,10,1177.0,1.0,note_on,
3500,64,10,1177.0,1.0,note_off,
3501,64,21,1178.0,1.0,note_on,
3502,64,21,1178.0,1.0,note_off,
3503,64,26,1179.0,1.0,note_on,
3504,64,26,1179.0,1.0,note_off,
3505,64,21,1180.0,1.0,note_on,
3506,64,21,1180.0,1.0,note_off,
3507,64,32,1180.0,1.0,note_on,
3508,64,32,1180.0,1.0,note_off,
3509,64,30,1180.0,1.0,note_on,
3510,64,30,1180.0,1.0,note_off,
3511,64,34,1180.0,1.0,note_on,
3512,64,34,1180.0,1.0,note_off,
3513,64,22,1182.0,1.0,note_on,
3514,64,22,1182.0,1.0,note_off,
3515,64,27,1182.0,1.0,note_on,
3516,64,27,1182.0,1.0,note_off,
3517,64,18,1183.0,1.0,note_on,
3518,64,18,1183.0,1.0,note_off,
3519,64,8,1184.0,1.0,note_on,
3520,64,8,1184.0,1.0,note_off,
3521,64,12,1184.0,1.0,note_on,
3522,64,12,1184.0,1.0,note_off,
3523,64,1,1185.0,1.0,note_on,
3524,64,1,1185.0,1.0,note_off,
3525,64,4,1185.0,1.0,note_on,
3526,64,4,1185.0,1.0,note_off,
3527,64,28,1186.0,1.0,note_on,
3528,64,28,1186.0,1.0,note_off,
3529,64,32,1187.0,1.0,note_on,
3530,64,32,1187.0,1.0,note_off,
3531,64,10,1188.0,1.0,note_on,
3532,64,10,1188.0,1.0,note_off,
3533,64,23,1188.0,1.0,note_on,
3534,64,23,1188.0,1.0,note_off,
3535,64,21,1189.0,1.0,note_on,
3536,64,21,1189.0,1.0,note_off,
3537,64,33,1190.0,1.0,note_on,
3538,64,33,1190.0,1.0,note_off,
3539,64,19,1190.0,1.0,note_on,
3540,64,19,1190.0,1.0,note_off,
3541,64,25,1191.0,1.0,note_on,
3542,64,25,1191.0,1.0,note_off,
3543,64,16,1192.0,1.0,note_on,
3544,64,16,1192.0,1.0,note_off,
3545,64,29,1192.0,1.0,note_on,
3546,64,29,1192.0,1.0,note_off,
3547,64,28,1193.0,1.0,note_on,
3548,64,28,1193.0,1.0,note_off,
3549,64,13,1194.0,1.0,note_on,
